pellet_id,name,category,cost,weight,received,sell_by,refrigerated,sent
2861,Romaine Lettuce,Produce,107.09,241.26,2025-03-11,2025-04-19,True,False
2862,Romaine Lettuce,Produce,107.09,226.1,2025-02-03,2025-02-14,True,False
2863,Romaine Lettuce,Produce,107.09,271.88,2025-03-11,2025-04-20,True,False
2864,Romaine Lettuce,Produce,107.09,331.54,2025-03-18,2025-04-07,True,False
2865,Romaine Lettuce,Produce,107.09,354.8,2025-03-18,2025-04-19,True,False
2866,Romaine Lettuce,Produce,107.09,292.71,2025-03-04,2025-03-21,True,False
2867,Romaine Lettuce,Produce,107.09,323.65,2025-02-22,2025-03-31,True,False
2868,Romaine Lettuce,Produce,107.09,309.78,2025-02-13,2025-03-07,True,False
2869,Romaine Lettuce,Produce,107.09,344.03,2025-03-11,2025-03-31,True,False
2870,Romaine Lettuce,Produce,107.09,241.84,2025-04-01,2025-04-13,True,False
2871,Romaine Lettuce,Produce,107.09,260.65,2025-03-11,2025-04-24,True,False
2872,Romaine Lettuce,Produce,107.09,320.07,2025-02-12,2025-03-07,True,False
2873,Romaine Lettuce,Produce,107.09,244.41,2025-02-28,2025-03-11,True,False
2874,Romaine Lettuce,Produce,107.09,256.59,2025-02-25,2025-04-01,True,False
2875,Romaine Lettuce,Produce,107.09,258.65,2025-02-04,2025-03-07,True,False
2876,Romaine Lettuce,Produce,107.09,340.39,2025-03-19,2025-04-05,True,False
2877,Romaine Lettuce,Produce,107.09,232.09,2025-02-03,2025-02-24,True,False
2878,Romaine Lettuce,Produce,107.09,223.2,2025-03-06,2025-04-17,True,False
2879,Romaine Lettuce,Produce,107.09,251.71,2025-03-29,2025-05-12,True,False
2880,Romaine Lettuce,Produce,107.09,393.22,2025-02-15,2025-03-08,True,False
2881,Romaine Lettuce,Produce,107.09,238.36,2025-03-09,2025-04-07,True,False
2882,Romaine Lettuce,Produce,107.09,382.87,2025-02-07,2025-02-26,True,False
2883,Romaine Lettuce,Produce,107.09,290.21,2025-03-11,2025-04-24,True,False
2884,Romaine Lettuce,Produce,107.09,238.77,2025-02-03,2025-02-21,True,False
2885,Romaine Lettuce,Produce,107.09,275.59,2025-03-30,2025-04-22,True,False
2886,Romaine Lettuce,Produce,107.09,224.81,2025-02-19,2025-03-05,True,False
2887,Romaine Lettuce,Produce,107.09,378.15,2025-02-06,2025-02-28,True,False
2888,Romaine Lettuce,Produce,107.09,217.47,2025-03-05,2025-04-14,True,False
2889,Romaine Lettuce,Produce,107.09,232.78,2025-02-21,2025-03-12,True,False
2890,Romaine Lettuce,Produce,107.09,230.13,2025-03-19,2025-05-01,True,False
2891,Romaine Lettuce,Produce,107.09,253.23,2025-02-20,2025-03-21,True,False
2892,Romaine Lettuce,Produce,107.09,357.66,2025-04-03,2025-04-27,True,False
2893,Romaine Lettuce,Produce,107.09,331.47,2025-03-09,2025-04-08,True,False
2894,Romaine Lettuce,Produce,107.09,203.08,2025-03-15,2025-04-25,True,False
2895,Romaine Lettuce,Produce,107.09,303.07,2025-02-12,2025-02-23,True,False
2896,Romaine Lettuce,Produce,107.09,262.05,2025-03-15,2025-04-19,True,False
2897,Romaine Lettuce,Produce,107.09,365.8,2025-02-20,2025-03-10,True,False
2898,Romaine Lettuce,Produce,107.09,218.21,2025-03-03,2025-04-02,True,False
2899,Romaine Lettuce,Produce,107.09,378.74,2025-03-15,2025-03-30,True,False
2900,Romaine Lettuce,Produce,107.09,207.98,2025-03-09,2025-03-23,True,False
2901,Romaine Lettuce,Produce,107.09,255.06,2025-02-12,2025-03-08,True,False
2902,Romaine Lettuce,Produce,107.09,329.54,2025-03-30,2025-05-03,True,False
2903,Romaine Lettuce,Produce,107.09,224.96,2025-03-29,2025-04-14,True,False
2904,Romaine Lettuce,Produce,107.09,312.01,2025-02-14,2025-03-25,True,False
2905,Romaine Lettuce,Produce,107.09,398.11,2025-03-05,2025-04-15,True,False
2906,Romaine Lettuce,Produce,107.09,363.71,2025-03-31,2025-05-12,True,False
2907,Romaine Lettuce,Produce,107.09,264.82,2025-02-08,2025-03-12,True,False
2908,Romaine Lettuce,Produce,107.09,324.12,2025-02-16,2025-03-26,True,False
2909,Romaine Lettuce,Produce,107.09,346.4,2025-03-20,2025-04-27,True,False
2910,Romaine Lettuce,Produce,107.09,351.4,2025-02-11,2025-02-28,True,False
2911,Romaine Lettuce,Produce,107.09,337.99,2025-02-21,2025-03-03,True,False
2912,Romaine Lettuce,Produce,107.09,238.74,2025-02-25,2025-04-11,True,False
2913,Romaine Lettuce,Produce,107.09,282.8,2025-03-17,2025-04-12,True,False
2914,Romaine Lettuce,Produce,107.09,388.72,2025-03-05,2025-04-07,True,False
2915,Romaine Lettuce,Produce,107.09,206.55,2025-02-03,2025-03-01,True,False
2916,Romaine Lettuce,Produce,107.09,247.47,2025-03-12,2025-04-21,True,False
2917,Romaine Lettuce,Produce,107.09,310.27,2025-02-03,2025-03-10,True,False
2918,Romaine Lettuce,Produce,107.09,286.97,2025-03-18,2025-04-26,True,False
2919,Romaine Lettuce,Produce,107.09,201.26,2025-02-18,2025-04-01,True,False
2920,Romaine Lettuce,Produce,107.09,311.33,2025-03-31,2025-04-16,True,False
2921,Romaine Lettuce,Produce,107.09,237.29,2025-02-21,2025-03-31,True,False
2922,Romaine Lettuce,Produce,107.09,210.42,2025-03-11,2025-04-11,True,False
2923,Romaine Lettuce,Produce,107.09,269.35,2025-03-07,2025-03-24,True,False
2924,Romaine Lettuce,Produce,107.09,337.06,2025-02-22,2025-03-28,True,False
2925,Romaine Lettuce,Produce,107.09,349.87,2025-02-28,2025-03-23,True,False
2926,Romaine Lettuce,Produce,107.09,277.92,2025-02-09,2025-02-20,True,False
2927,Romaine Lettuce,Produce,107.09,299.52,2025-03-28,2025-04-29,True,False
2928,Romaine Lettuce,Produce,107.09,286.23,2025-02-08,2025-02-23,True,False
2929,Romaine Lettuce,Produce,107.09,295.86,2025-03-05,2025-03-17,True,False
2930,Romaine Lettuce,Produce,107.09,348.61,2025-03-26,2025-05-07,True,False
2931,Romaine Lettuce,Produce,107.09,331.27,2025-02-12,2025-03-26,True,False
2932,Romaine Lettuce,Produce,107.09,234.86,2025-02-20,2025-03-28,True,False
2933,Romaine Lettuce,Produce,107.09,247.49,2025-03-21,2025-04-24,True,False
2934,Romaine Lettuce,Produce,107.09,261.54,2025-02-03,2025-03-06,True,False
2935,Romaine Lettuce,Produce,107.09,392.87,2025-02-28,2025-03-12,True,False
2936,Romaine Lettuce,Produce,107.09,394.66,2025-03-14,2025-03-27,True,False
2937,Romaine Lettuce,Produce,107.09,373.01,2025-02-27,2025-04-07,True,False
2938,Romaine Lettuce,Produce,107.09,387.18,2025-02-12,2025-03-19,True,False
2939,Romaine Lettuce,Produce,107.09,235.19,2025-02-09,2025-03-06,True,False
2940,Romaine Lettuce,Produce,107.09,336.6,2025-03-20,2025-04-09,True,False
2941,Romaine Lettuce,Produce,107.09,204.17,2025-02-27,2025-03-15,True,False
2942,Romaine Lettuce,Produce,107.09,362.6,2025-02-06,2025-03-14,True,False
2943,Romaine Lettuce,Produce,107.09,217.58,2025-02-26,2025-04-05,True,False
2944,Romaine Lettuce,Produce,107.09,302.08,2025-03-28,2025-05-10,True,False
2945,Romaine Lettuce,Produce,107.09,331.05,2025-02-05,2025-02-18,True,False
2946,Romaine Lettuce,Produce,107.09,327.22,2025-03-19,2025-04-24,True,False
2947,Romaine Lettuce,Produce,107.09,235.57,2025-03-19,2025-04-17,True,False
2948,Romaine Lettuce,Produce,107.09,348.82,2025-02-28,2025-04-14,True,False
2949,Romaine Lettuce,Produce,107.09,224.14,2025-03-13,2025-04-12,True,False
2950,Romaine Lettuce,Produce,107.09,349.46,2025-04-02,2025-04-19,True,False
2951,Romaine Lettuce,Produce,107.09,366.89,2025-03-20,2025-04-16,True,False
2952,Romaine Lettuce,Produce,107.09,308.41,2025-02-07,2025-03-18,True,False
2953,Romaine Lettuce,Produce,107.09,280.7,2025-03-03,2025-04-15,True,False
2954,Romaine Lettuce,Produce,107.09,341.39,2025-03-06,2025-04-10,True,False
2955,Romaine Lettuce,Produce,107.09,339.48,2025-02-04,2025-02-24,True,False
2956,Romaine Lettuce,Produce,107.09,331.61,2025-02-16,2025-03-25,True,False
2957,Romaine Lettuce,Produce,107.09,260.08,2025-03-04,2025-04-03,True,False
2958,Romaine Lettuce,Produce,107.09,313.48,2025-02-14,2025-03-28,True,False
2959,Romaine Lettuce,Produce,107.09,227.66,2025-02-24,2025-04-02,True,False
2960,Romaine Lettuce,Produce,107.09,228.38,2025-03-13,2025-04-17,True,False
2961,Romaine Lettuce,Produce,107.09,226.87,2025-02-16,2025-03-08,True,False
2962,Romaine Lettuce,Produce,107.09,268.81,2025-02-25,2025-03-18,True,False
2963,Romaine Lettuce,Produce,107.09,341.09,2025-02-25,2025-04-10,True,False
2964,Romaine Lettuce,Produce,107.09,397.16,2025-02-27,2025-04-09,True,False
2965,Romaine Lettuce,Produce,107.09,343.52,2025-03-09,2025-04-20,True,False
2966,Romaine Lettuce,Produce,107.09,213.62,2025-02-10,2025-03-13,True,False
2967,Romaine Lettuce,Produce,107.09,227.91,2025-02-06,2025-03-14,True,False
2968,Romaine Lettuce,Produce,107.09,359.64,2025-03-25,2025-05-02,True,False
2969,Romaine Lettuce,Produce,107.09,390.04,2025-02-19,2025-03-06,True,False
2970,Romaine Lettuce,Produce,107.09,318.35,2025-03-29,2025-05-09,True,False
2971,Romaine Lettuce,Produce,107.09,362.61,2025-03-16,2025-04-27,True,False
2972,Romaine Lettuce,Produce,107.09,296.88,2025-03-23,2025-04-22,True,False
2973,Romaine Lettuce,Produce,107.09,303.69,2025-02-28,2025-04-05,True,False
2974,Romaine Lettuce,Produce,107.09,399.64,2025-03-16,2025-04-06,True,False
2975,Romaine Lettuce,Produce,107.09,212.63,2025-03-04,2025-04-14,True,False
2976,Romaine Lettuce,Produce,107.09,225.51,2025-03-19,2025-04-27,True,False
2977,Romaine Lettuce,Produce,107.09,323.74,2025-03-09,2025-04-21,True,False
2978,Romaine Lettuce,Produce,107.09,327.84,2025-02-16,2025-03-23,True,False
2979,Romaine Lettuce,Produce,107.09,259.73,2025-02-05,2025-03-03,True,False
2980,Romaine Lettuce,Produce,107.09,370.07,2025-02-14,2025-03-10,True,False
2981,Romaine Lettuce,Produce,107.09,327.08,2025-02-24,2025-03-09,True,False
2982,Romaine Lettuce,Produce,107.09,390.68,2025-03-18,2025-04-09,True,False
2983,Romaine Lettuce,Produce,107.09,245.66,2025-02-15,2025-03-29,True,False
2984,Romaine Lettuce,Produce,107.09,277.52,2025-03-01,2025-03-30,True,False
2985,Romaine Lettuce,Produce,107.09,341.4,2025-02-17,2025-03-18,True,False
2986,Romaine Lettuce,Produce,107.09,398.31,2025-03-11,2025-04-08,True,False
2987,Romaine Lettuce,Produce,107.09,293.94,2025-02-17,2025-03-19,True,False
2988,Romaine Lettuce,Produce,107.09,304.03,2025-03-21,2025-05-05,True,False
2989,Romaine Lettuce,Produce,107.09,382.82,2025-02-26,2025-03-17,True,False
2990,Romaine Lettuce,Produce,107.09,223.23,2025-02-20,2025-04-03,True,False
2991,Romaine Lettuce,Produce,107.09,253.09,2025-02-25,2025-03-23,True,False
2992,Romaine Lettuce,Produce,107.09,342.14,2025-03-21,2025-04-12,True,False
2993,Romaine Lettuce,Produce,107.09,286.89,2025-03-18,2025-04-10,True,False
2994,Romaine Lettuce,Produce,107.09,278.13,2025-03-01,2025-03-29,True,False
2995,Romaine Lettuce,Produce,107.09,379.24,2025-03-08,2025-03-24,True,False
2996,Romaine Lettuce,Produce,107.09,307.76,2025-02-07,2025-03-13,True,False
2997,Romaine Lettuce,Produce,107.09,231.74,2025-03-13,2025-04-19,True,False
2998,Romaine Lettuce,Produce,107.09,283.54,2025-03-26,2025-05-01,True,False
2999,Romaine Lettuce,Produce,107.09,258.38,2025-03-10,2025-04-06,True,False
3000,Romaine Lettuce,Produce,107.09,206.81,2025-04-01,2025-04-22,True,False
3001,Romaine Lettuce,Produce,107.09,201.75,2025-02-20,2025-03-12,True,False
3002,Romaine Lettuce,Produce,107.09,270.4,2025-02-23,2025-04-09,True,False
3003,Romaine Lettuce,Produce,107.09,355.66,2025-02-03,2025-03-20,True,False
3004,Romaine Lettuce,Produce,107.09,268.19,2025-03-29,2025-04-24,True,False
3005,Romaine Lettuce,Produce,107.09,238.8,2025-03-09,2025-04-17,True,False
3006,Romaine Lettuce,Produce,107.09,385.68,2025-03-26,2025-05-10,True,False
3007,Romaine Lettuce,Produce,107.09,240.21,2025-02-28,2025-04-10,True,False
3008,Romaine Lettuce,Produce,107.09,282.96,2025-03-17,2025-04-13,True,False
3009,Romaine Lettuce,Produce,107.09,304.11,2025-03-24,2025-04-11,True,False
3010,Romaine Lettuce,Produce,107.09,332.82,2025-02-16,2025-03-05,True,False
3011,Romaine Lettuce,Produce,107.09,387.32,2025-02-28,2025-03-11,True,False
3012,Romaine Lettuce,Produce,107.09,382.99,2025-04-02,2025-04-13,True,False
3013,Romaine Lettuce,Produce,107.09,306.45,2025-02-16,2025-03-18,True,False
3014,Romaine Lettuce,Produce,107.09,252.65,2025-02-09,2025-02-24,True,False
3015,Romaine Lettuce,Produce,107.09,372.32,2025-04-02,2025-05-01,True,False
3016,Romaine Lettuce,Produce,107.09,255.19,2025-03-01,2025-03-25,True,False
3017,Romaine Lettuce,Produce,107.09,353.69,2025-03-18,2025-04-23,True,False
3018,Romaine Lettuce,Produce,107.09,297.62,2025-03-04,2025-04-01,True,False
3019,Romaine Lettuce,Produce,107.09,235.35,2025-02-05,2025-03-18,True,False
3020,Romaine Lettuce,Produce,107.09,352.35,2025-03-13,2025-04-22,True,False
3021,Romaine Lettuce,Produce,107.09,374.28,2025-02-21,2025-03-07,True,False
3022,Romaine Lettuce,Produce,107.09,390.13,2025-02-15,2025-03-29,True,False
3023,Romaine Lettuce,Produce,107.09,237.23,2025-02-26,2025-03-13,True,False
3024,Romaine Lettuce,Produce,107.09,392.03,2025-03-08,2025-03-20,True,False
3025,Romaine Lettuce,Produce,107.09,395.95,2025-02-24,2025-03-26,True,False
3026,Romaine Lettuce,Produce,107.09,399.83,2025-02-04,2025-03-05,True,False
3027,Romaine Lettuce,Produce,107.09,362.57,2025-02-21,2025-04-01,True,False
3028,Romaine Lettuce,Produce,107.09,383.21,2025-02-09,2025-02-23,True,False
3029,Romaine Lettuce,Produce,107.09,282.59,2025-02-20,2025-03-17,True,False
3030,Romaine Lettuce,Produce,107.09,224.87,2025-03-03,2025-04-11,True,False
3031,Romaine Lettuce,Produce,107.09,241.83,2025-03-13,2025-04-26,True,False
3032,Romaine Lettuce,Produce,107.09,261.15,2025-02-25,2025-03-15,True,False
3033,Romaine Lettuce,Produce,107.09,324.97,2025-02-22,2025-03-25,True,False
3034,Romaine Lettuce,Produce,107.09,394.5,2025-02-15,2025-03-23,True,False
3035,Romaine Lettuce,Produce,107.09,222.88,2025-03-14,2025-04-07,True,False
3036,Romaine Lettuce,Produce,107.09,314.37,2025-02-16,2025-03-05,True,False
3037,Romaine Lettuce,Produce,107.09,261.57,2025-03-15,2025-03-27,True,False
3038,Romaine Lettuce,Produce,107.09,262.59,2025-03-15,2025-03-30,True,False
3039,Romaine Lettuce,Produce,107.09,284.06,2025-03-22,2025-04-19,True,False
3040,Romaine Lettuce,Produce,107.09,233.75,2025-03-07,2025-03-21,True,False
3041,Romaine Lettuce,Produce,107.09,366.86,2025-03-08,2025-03-23,True,False
3042,Romaine Lettuce,Produce,107.09,336.23,2025-03-14,2025-04-14,True,False
3043,Romaine Lettuce,Produce,107.09,337.95,2025-03-18,2025-04-03,True,False
3044,Romaine Lettuce,Produce,107.09,260.79,2025-04-02,2025-04-18,True,False
3045,Romaine Lettuce,Produce,107.09,301.46,2025-03-02,2025-03-31,True,False
3046,Romaine Lettuce,Produce,107.09,205.36,2025-02-12,2025-03-24,True,False
3047,Romaine Lettuce,Produce,107.09,310.28,2025-03-12,2025-04-23,True,False
3048,Romaine Lettuce,Produce,107.09,353.25,2025-03-18,2025-04-21,True,False
3049,Romaine Lettuce,Produce,107.09,255.05,2025-02-25,2025-04-08,True,False
3050,Romaine Lettuce,Produce,107.09,273.48,2025-02-14,2025-03-31,True,False
3051,Romaine Lettuce,Produce,107.09,338.0,2025-02-28,2025-04-03,True,False
3052,Romaine Lettuce,Produce,107.09,255.56,2025-03-11,2025-04-15,True,False
3053,Romaine Lettuce,Produce,107.09,210.88,2025-02-09,2025-03-07,True,False
3054,Romaine Lettuce,Produce,107.09,241.06,2025-03-24,2025-04-04,True,False
3055,Romaine Lettuce,Produce,107.09,259.46,2025-02-04,2025-03-08,True,False
3056,Romaine Lettuce,Produce,107.09,241.37,2025-03-19,2025-03-31,True,False
3057,Romaine Lettuce,Produce,107.09,395.79,2025-02-19,2025-04-04,True,False
3058,Romaine Lettuce,Produce,107.09,316.0,2025-02-13,2025-03-13,True,False
3059,Romaine Lettuce,Produce,107.09,234.9,2025-03-01,2025-04-11,True,False
3060,Romaine Lettuce,Produce,107.09,286.85,2025-03-15,2025-04-01,True,False
3061,Romaine Lettuce,Produce,107.09,294.72,2025-03-22,2025-04-25,True,False
3062,Romaine Lettuce,Produce,107.09,346.87,2025-02-22,2025-03-10,True,False
3063,Romaine Lettuce,Produce,107.09,355.98,2025-03-17,2025-04-18,True,False
3064,Romaine Lettuce,Produce,107.09,388.62,2025-03-22,2025-04-29,True,False
3065,Romaine Lettuce,Produce,107.09,305.99,2025-02-09,2025-02-19,True,False
3066,Romaine Lettuce,Produce,107.09,249.01,2025-03-22,2025-04-03,True,False
3067,Romaine Lettuce,Produce,107.09,389.92,2025-02-20,2025-04-05,True,False
3068,Romaine Lettuce,Produce,107.09,353.78,2025-03-23,2025-04-09,True,False
3069,Romaine Lettuce,Produce,107.09,386.69,2025-02-24,2025-04-10,True,False
3070,Romaine Lettuce,Produce,107.09,203.31,2025-04-01,2025-05-03,True,False
3071,Romaine Lettuce,Produce,107.09,214.48,2025-03-11,2025-03-21,True,False
3072,Romaine Lettuce,Produce,107.09,246.53,2025-03-25,2025-04-17,True,False
3073,Romaine Lettuce,Produce,107.09,204.57,2025-04-02,2025-04-12,True,False
3074,Romaine Lettuce,Produce,107.09,278.0,2025-02-13,2025-03-27,True,False
3075,Romaine Lettuce,Produce,107.09,394.61,2025-02-22,2025-03-22,True,False
3076,Romaine Lettuce,Produce,107.09,245.98,2025-03-06,2025-04-18,True,False
3077,Romaine Lettuce,Produce,107.09,241.37,2025-03-07,2025-03-24,True,False
3078,Romaine Lettuce,Produce,107.09,382.2,2025-02-21,2025-03-17,True,False
3079,Romaine Lettuce,Produce,107.09,399.76,2025-02-03,2025-02-21,True,False
3080,Romaine Lettuce,Produce,107.09,210.87,2025-02-11,2025-03-03,True,False
3081,Romaine Lettuce,Produce,107.09,250.18,2025-02-10,2025-03-01,True,False
3082,Romaine Lettuce,Produce,107.09,391.56,2025-02-20,2025-04-05,True,False
3083,Romaine Lettuce,Produce,107.09,346.86,2025-03-26,2025-05-01,True,False
3084,Romaine Lettuce,Produce,107.09,210.55,2025-02-26,2025-03-18,True,False
3085,Romaine Lettuce,Produce,107.09,246.89,2025-02-24,2025-04-02,True,False
3086,Romaine Lettuce,Produce,107.09,328.5,2025-02-06,2025-03-02,True,False
3087,Romaine Lettuce,Produce,107.09,227.75,2025-02-18,2025-03-21,True,False
3088,Romaine Lettuce,Produce,107.09,284.17,2025-02-18,2025-03-11,True,False
3089,Romaine Lettuce,Produce,107.09,289.59,2025-02-25,2025-04-08,True,False
3090,Romaine Lettuce,Produce,107.09,330.99,2025-02-24,2025-03-23,True,False
3091,Romaine Lettuce,Produce,107.09,385.85,2025-04-01,2025-04-21,True,False
3092,Romaine Lettuce,Produce,107.09,318.83,2025-02-25,2025-03-12,True,False
3093,Romaine Lettuce,Produce,107.09,382.96,2025-02-04,2025-03-04,True,False
3094,Romaine Lettuce,Produce,107.09,355.77,2025-03-13,2025-04-20,True,False
3095,Romaine Lettuce,Produce,107.09,393.86,2025-03-11,2025-03-22,True,False
3096,Romaine Lettuce,Produce,107.09,289.87,2025-03-06,2025-03-19,True,False
3097,Romaine Lettuce,Produce,107.09,292.82,2025-03-31,2025-05-10,True,False
3098,Romaine Lettuce,Produce,107.09,371.44,2025-03-27,2025-04-23,True,False
3099,Romaine Lettuce,Produce,107.09,222.17,2025-02-20,2025-03-26,True,False
3100,Romaine Lettuce,Produce,107.09,234.57,2025-03-06,2025-04-04,True,False
3101,Romaine Lettuce,Produce,107.09,244.45,2025-03-13,2025-04-13,True,False
3102,Romaine Lettuce,Produce,107.09,231.45,2025-03-22,2025-04-03,True,False
3103,Romaine Lettuce,Produce,107.09,396.89,2025-03-23,2025-04-20,True,False
3104,Romaine Lettuce,Produce,107.09,210.04,2025-02-24,2025-03-20,True,False
3105,Romaine Lettuce,Produce,107.09,320.51,2025-03-11,2025-04-15,True,False
3106,Romaine Lettuce,Produce,107.09,217.33,2025-03-12,2025-03-29,True,False
3107,Romaine Lettuce,Produce,107.09,216.58,2025-02-05,2025-03-08,True,False
3108,Romaine Lettuce,Produce,107.09,201.15,2025-02-15,2025-03-02,True,False
3109,Romaine Lettuce,Produce,107.09,363.55,2025-02-12,2025-03-11,True,False
3110,Romaine Lettuce,Produce,107.09,201.27,2025-03-29,2025-05-08,True,False
3111,Romaine Lettuce,Produce,107.09,246.65,2025-03-03,2025-03-27,True,False
3112,Romaine Lettuce,Produce,107.09,224.84,2025-02-03,2025-02-16,True,False
3113,Romaine Lettuce,Produce,107.09,312.07,2025-03-03,2025-03-16,True,False
3114,Romaine Lettuce,Produce,107.09,213.86,2025-03-14,2025-03-30,True,False
3115,Romaine Lettuce,Produce,107.09,263.04,2025-02-05,2025-03-09,True,False
3116,Romaine Lettuce,Produce,107.09,370.19,2025-04-02,2025-04-24,True,False
3117,Romaine Lettuce,Produce,107.09,324.18,2025-02-14,2025-03-22,True,False
3118,Romaine Lettuce,Produce,107.09,256.89,2025-02-17,2025-03-28,True,False
3119,Romaine Lettuce,Produce,107.09,379.74,2025-03-20,2025-04-24,True,False
3120,Romaine Lettuce,Produce,107.09,382.46,2025-03-28,2025-04-29,True,False
3121,Romaine Lettuce,Produce,107.09,385.29,2025-03-10,2025-04-07,True,False
3122,Romaine Lettuce,Produce,107.09,210.82,2025-02-24,2025-03-18,True,False
3123,Romaine Lettuce,Produce,107.09,399.96,2025-02-24,2025-03-14,True,False
3124,Romaine Lettuce,Produce,107.09,389.94,2025-03-13,2025-03-30,True,False
3125,Romaine Lettuce,Produce,107.09,345.77,2025-03-17,2025-04-02,True,False
3126,Romaine Lettuce,Produce,107.09,387.42,2025-02-16,2025-03-21,True,False
3127,Romaine Lettuce,Produce,107.09,362.95,2025-03-07,2025-04-04,True,False
3128,Romaine Lettuce,Produce,107.09,307.83,2025-03-13,2025-04-16,True,False
3129,Romaine Lettuce,Produce,107.09,216.86,2025-03-19,2025-04-22,True,False
3130,Romaine Lettuce,Produce,107.09,324.69,2025-02-23,2025-03-10,True,False
3131,Romaine Lettuce,Produce,107.09,288.46,2025-03-11,2025-04-07,True,False
3132,Romaine Lettuce,Produce,107.09,264.73,2025-02-23,2025-04-02,True,False
3133,Romaine Lettuce,Produce,107.09,338.54,2025-03-02,2025-03-26,True,False
3134,Romaine Lettuce,Produce,107.09,357.57,2025-02-24,2025-03-29,True,False
3135,Romaine Lettuce,Produce,107.09,234.73,2025-02-17,2025-03-16,True,False
3136,Romaine Lettuce,Produce,107.09,273.06,2025-03-07,2025-04-01,True,False
3137,Romaine Lettuce,Produce,107.09,289.79,2025-03-25,2025-04-23,True,False
3138,Romaine Lettuce,Produce,107.09,335.11,2025-02-19,2025-03-03,True,False
3139,Romaine Lettuce,Produce,107.09,326.26,2025-02-14,2025-03-10,True,False
3140,Romaine Lettuce,Produce,107.09,358.25,2025-03-07,2025-03-28,True,False
3141,Romaine Lettuce,Produce,107.09,320.78,2025-03-10,2025-03-24,True,False
3142,Romaine Lettuce,Produce,107.09,389.18,2025-02-04,2025-03-19,True,False
